No,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime
38043,65.0,-2,7.0,1018.0,cv,1.79,0,0,2014-05-05 02:00:00
38044,85.0,-3,6.0,1018.0,NW,1.79,0,0,2014-05-05 03:00:00
38045,63.0,-5,7.0,1018.0,cv,0.45,0,0,2014-05-05 04:00:00
38046,48.0,-4,6.0,1019.0,NE,3.13,0,0,2014-05-05 05:00:00
38047,36.0,-2,8.0,1020.0,NW,3.13,0,0,2014-05-05 06:00:00
38048,44.0,-4,11.0,1020.0,NW,6.26,0,0,2014-05-05 07:00:00
38049,49.0,-7,14.0,1020.0,NW,11.18,0,0,2014-05-05 08:00:00
38050,35.0,-9,16.0,1020.0,NW,15.2,0,0,2014-05-05 09:00:00
38051,39.0,-10,16.0,1020.0,NE,3.13,0,0,2014-05-05 10:00:00
38052,52.0,-11,16.0,1020.0,cv,1.79,0,0,2014-05-05 11:00:00
38053,31.0,-10,18.0,1018.0,cv,3.58,0,0,2014-05-05 12:00:00
38054,39.0,-9,19.0,1017.0,cv,5.37,0,0,2014-05-05 13:00:00
38055,36.0,-9,21.0,1016.0,NW,4.92,0,0,2014-05-05 14:00:00
38056,33.0,-9,21.0,1015.0,NW,8.94,0,0,2014-05-05 15:00:00
38057,33.0,-8,19.0,1014.0,SE,5.81,0,0,2014-05-05 16:00:00
38058,38.0,-8,20.0,1014.0,SE,10.73,0,0,2014-05-05 17:00:00
38059,32.0,-7,19.0,1014.0,SE,16.54,0,0,2014-05-05 18:00:00
38060,39.0,-6,18.0,1014.0,SE,20.56,0,0,2014-05-05 19:00:00
38061,38.0,-4,15.0,1015.0,SE,22.35,0,0,2014-05-05 20:00:00
38062,34.0,-4,14.0,1015.0,SE,25.48,0,0,2014-05-05 21:00:00
38063,50.0,-3,14.0,1015.0,SE,28.61,0,0,2014-05-05 22:00:00
38064,59.0,0,12.0,1015.0,cv,0.89,0,0,2014-05-05 23:00:00
38065,59.0,-1,11.0,1015.0,SE,1.79,0,0,2014-05-06 00:00:00
38066,56.0,0,11.0,1014.0,SE,4.92,0,0,2014-05-06 01:00:00
38067,63.0,1,10.0,1014.0,SE,6.71,0,0,2014-05-06 02:00:00
38068,72.0,0,10.0,1013.0,SE,8.5,0,0,2014-05-06 03:00:00
38069,71.0,1,11.0,1013.0,cv,0.89,0,0,2014-05-06 04:00:00
38070,75.0,1,10.0,1012.0,cv,1.78,0,0,2014-05-06 05:00:00
38071,71.0,0,9.0,1012.0,cv,2.67,0,0,2014-05-06 06:00:00
38072,61.0,0,13.0,1012.0,NW,1.79,0,0,2014-05-06 07:00:00
38073,93.0,2,15.0,1011.0,NW,4.92,0,0,2014-05-06 08:00:00
38074,97.0,3,16.0,1011.0,SE,1.79,0,0,2014-05-06 09:00:00
38075,110.0,4,17.0,1010.0,SE,4.92,0,0,2014-05-06 10:00:00
38076,95.0,3,19.0,1009.0,cv,0.89,0,0,2014-05-06 11:00:00
38077,103.0,4,19.0,1008.0,SE,1.79,0,0,2014-05-06 12:00:00
38078,123.0,5,21.0,1007.0,cv,1.79,0,0,2014-05-06 13:00:00
38079,138.0,4,21.0,1006.0,SE,3.13,0,0,2014-05-06 14:00:00
38080,111.0,5,21.0,1005.0,SE,7.15,0,0,2014-05-06 15:00:00
38081,110.0,6,20.0,1005.0,SE,10.28,0,0,2014-05-06 16:00:00
38082,108.0,6,20.0,1004.0,SE,12.07,0,0,2014-05-06 17:00:00
38083,106.0,6,19.0,1003.0,cv,0.89,0,0,2014-05-06 18:00:00
38084,108.0,7,18.0,1004.0,cv,1.78,0,0,2014-05-06 19:00:00
38085,120.0,8,17.0,1004.0,NE,1.79,0,0,2014-05-06 20:00:00
38086,154.0,8,17.0,1004.0,SE,1.79,0,0,2014-05-06 21:00:00
38087,134.0,7,17.0,1004.0,cv,0.89,0,0,2014-05-06 22:00:00
38088,133.0,8,16.0,1003.0,SE,3.13,0,1,2014-05-06 23:00:00
38089,124.0,8,15.0,1004.0,cv,0.89,0,0,2014-05-07 00:00:00
38090,126.0,8,13.0,1003.0,cv,1.78,0,0,2014-05-07 01:00:00
38091,127.0,8,12.0,1003.0,cv,2.23,0,0,2014-05-07 02:00:00
38092,132.0,9,12.0,1002.0,NE,0.89,0,0,2014-05-07 03:00:00
38093,132.0,8,11.0,1003.0,NE,1.78,0,0,2014-05-07 04:00:00
38094,135.0,8,11.0,1003.0,NW,1.79,0,0,2014-05-07 05:00:00
38095,159.0,8,12.0,1004.0,cv,0.89,0,0,2014-05-07 06:00:00
38096,151.0,8,14.0,1005.0,NW,1.79,0,0,2014-05-07 07:00:00
38097,148.0,8,18.0,1006.0,NW,4.92,0,0,2014-05-07 08:00:00
38098,140.0,4,21.0,1006.0,NW,9.84,0,0,2014-05-07 09:00:00
38099,105.0,3,22.0,1006.0,NW,13.86,0,0,2014-05-07 10:00:00
38100,85.0,-1,23.0,1007.0,NW,21.01,0,0,2014-05-07 11:00:00
38101,84.0,-3,24.0,1007.0,NW,25.03,0,0,2014-05-07 12:00:00
38102,114.0,-4,26.0,1006.0,NW,32.18,0,0,2014-05-07 13:00:00
38103,112.0,-6,27.0,1006.0,NW,43.36,0,0,2014-05-07 14:00:00
38104,111.0,-6,27.0,1005.0,NW,52.3,0,0,2014-05-07 15:00:00
38105,36.0,-7,26.0,1005.0,NW,61.24,0,0,2014-05-07 16:00:00
38106,12.0,-6,26.0,1006.0,NW,68.39,0,0,2014-05-07 17:00:00
38107,12.0,-6,24.0,1007.0,NW,72.41,0,0,2014-05-07 18:00:00
38108,15.0,-4,21.0,1008.0,NE,3.13,0,0,2014-05-07 19:00:00
38109,23.0,-2,20.0,1009.0,NE,7.15,0,0,2014-05-07 20:00:00
38110,24.0,-3,18.0,1011.0,SE,1.79,0,0,2014-05-07 21:00:00
38111,16.0,-2,17.0,1012.0,SE,3.58,0,0,2014-05-07 22:00:00
38112,63.0,8,14.0,1013.0,SE,4.47,0,0,2014-05-07 23:00:00
38113,84.0,9,12.0,1014.0,cv,0.89,0,0,2014-05-08 00:00:00
38114,93.0,9,14.0,1014.0,SE,3.13,0,0,2014-05-08 01:00:00
38115,109.0,10,13.0,1015.0,SE,4.92,0,0,2014-05-08 02:00:00
38116,128.0,9,12.0,1015.0,SE,5.81,0,0,2014-05-08 03:00:00
38117,125.0,9,10.0,1015.0,SE,6.7,0,0,2014-05-08 04:00:00
38118,125.0,9,10.0,1015.0,NE,0.89,0,0,2014-05-08 05:00:00
38119,126.0,9,11.0,1016.0,NE,1.78,0,0,2014-05-08 06:00:00
38120,136.0,11,13.0,1016.0,cv,0.89,0,0,2014-05-08 07:00:00
38121,147.0,11,16.0,1016.0,cv,1.78,0,0,2014-05-08 08:00:00
38122,95.0,10,18.0,1016.0,NE,1.79,0,0,2014-05-08 09:00:00
38123,72.0,10,20.0,1016.0,cv,0.89,0,0,2014-05-08 10:00:00
38124,64.0,9,20.0,1016.0,cv,2.68,0,0,2014-05-08 11:00:00
38125,61.0,7,22.0,1014.0,SE,4.02,0,0,2014-05-08 12:00:00
38126,58.0,5,22.0,1013.0,SE,8.04,0,0,2014-05-08 13:00:00
38127,65.0,5,23.0,1013.0,SE,12.06,0,0,2014-05-08 14:00:00
38128,62.0,5,23.0,1012.0,SE,17.87,0,0,2014-05-08 15:00:00
38129,79.0,5,23.0,1012.0,SE,23.68,0,0,2014-05-08 16:00:00
38130,74.0,5,22.0,1011.0,SE,27.7,0,0,2014-05-08 17:00:00
38131,67.0,5,21.0,1011.0,SE,32.62,0,0,2014-05-08 18:00:00
38132,80.0,5,20.0,1012.0,SE,37.54,0,0,2014-05-08 19:00:00
38133,68.0,4,19.0,1012.0,SE,41.56,0,0,2014-05-08 20:00:00
38134,63.0,5,18.0,1013.0,SE,45.58,0,0,2014-05-08 21:00:00
38135,55.0,5,18.0,1014.0,SE,48.71,0,0,2014-05-08 22:00:00
38136,70.0,6,18.0,1015.0,SE,51.84,0,0,2014-05-08 23:00:00
38137,84.0,6,17.0,1014.0,SE,54.97,0,0,2014-05-09 00:00:00
38138,65.0,6,17.0,1014.0,SE,56.76,0,0,2014-05-09 01:00:00
38139,65.0,6,17.0,1015.0,cv,0.89,0,0,2014-05-09 02:00:00
38140,70.0,7,16.0,1015.0,NE,0.89,0,0,2014-05-09 03:00:00
38141,70.0,6,16.0,1015.0,cv,0.89,0,0,2014-05-09 04:00:00
38142,75.0,5,16.0,1014.0,cv,1.78,0,0,2014-05-09 05:00:00
38143,90.0,6,16.0,1014.0,cv,2.67,0,0,2014-05-09 06:00:00
38144,91.0,5,17.0,1015.0,cv,3.56,0,0,2014-05-09 07:00:00
38145,87.0,4,17.0,1015.0,SE,4.92,0,0,2014-05-09 08:00:00
38146,80.0,6,17.0,1015.0,SE,8.94,0,0,2014-05-09 09:00:00
38147,83.0,7,17.0,1016.0,SE,12.96,0,0,2014-05-09 10:00:00
38148,79.0,7,17.0,1016.0,SE,17.88,0,0,2014-05-09 11:00:00
38149,69.0,7,17.0,1016.0,SE,22.8,0,0,2014-05-09 12:00:00
38150,70.0,7,18.0,1015.0,SE,27.72,0,0,2014-05-09 13:00:00
38151,72.0,7,19.0,1015.0,SE,31.74,0,0,2014-05-09 14:00:00
38152,74.0,7,19.0,1014.0,SE,33.53,0,0,2014-05-09 15:00:00
38153,71.0,4,21.0,1013.0,SE,36.66,0,0,2014-05-09 16:00:00
38154,48.0,3,21.0,1013.0,SE,41.58,0,0,2014-05-09 17:00:00
38155,43.0,4,20.0,1013.0,SE,46.5,0,0,2014-05-09 18:00:00
38156,45.0,4,19.0,1014.0,SE,51.42,0,0,2014-05-09 19:00:00
38157,47.0,4,18.0,1015.0,SE,57.23,0,0,2014-05-09 20:00:00
38158,56.0,5,18.0,1015.0,SE,62.15,0,0,2014-05-09 21:00:00
38159,59.0,5,17.0,1015.0,SE,66.17,0,0,2014-05-09 22:00:00
38160,59.0,5,17.0,1016.0,SE,67.96,0,0,2014-05-09 23:00:00
38161,55.0,5,17.0,1016.0,SE,71.09,0,0,2014-05-10 00:00:00
38162,50.0,5,16.0,1016.0,cv,0.89,0,0,2014-05-10 01:00:00
38163,46.0,5,16.0,1016.0,SE,1.79,0,0,2014-05-10 02:00:00
38164,40.0,5,16.0,1015.0,SE,4.92,0,0,2014-05-10 03:00:00
38165,46.0,5,15.0,1016.0,SE,8.05,0,0,2014-05-10 04:00:00
38166,47.0,5,14.0,1016.0,cv,0.89,0,0,2014-05-10 05:00:00
38167,50.0,6,14.0,1016.0,cv,1.78,0,0,2014-05-10 06:00:00
38168,46.0,7,15.0,1017.0,cv,2.67,0,0,2014-05-10 07:00:00
38169,47.0,6,16.0,1017.0,SE,1.79,0,0,2014-05-10 08:00:00
38170,55.0,7,17.0,1017.0,SE,6.71,0,0,2014-05-10 09:00:00
38171,51.0,7,17.0,1017.0,SE,9.84,0,0,2014-05-10 10:00:00
38172,63.0,7,17.0,1017.0,SE,12.97,0,0,2014-05-10 11:00:00
38173,62.0,7,18.0,1017.0,NE,4.02,0,0,2014-05-10 12:00:00
38174,64.0,8,19.0,1016.0,SE,1.79,0,0,2014-05-10 13:00:00
38175,63.0,7,19.0,1016.0,SE,3.58,0,0,2014-05-10 14:00:00
38176,63.0,7,20.0,1015.0,NE,1.79,0,0,2014-05-10 15:00:00
38177,59.0,7,20.0,1015.0,NE,3.58,0,0,2014-05-10 16:00:00
38178,70.0,6,20.0,1015.0,NE,5.37,0,0,2014-05-10 17:00:00
38179,71.0,8,19.0,1014.0,SE,1.79,0,0,2014-05-10 18:00:00
38180,69.0,5,19.0,1014.0,SE,4.92,0,0,2014-05-10 19:00:00
38181,65.0,3,19.0,1015.0,SE,6.71,0,0,2014-05-10 20:00:00
38182,54.0,1,19.0,1016.0,SE,10.73,0,0,2014-05-10 21:00:00
38183,40.0,3,17.0,1016.0,SE,14.75,0,1,2014-05-10 22:00:00
38184,42.0,6,14.0,1017.0,SE,16.54,0,2,2014-05-10 23:00:00
38185,42.0,9,12.0,1016.0,NE,1.79,0,3,2014-05-11 00:00:00
38186,48.0,9,11.0,1015.0,NE,4.92,0,4,2014-05-11 01:00:00
38187,51.0,9,10.0,1014.0,NW,4.92,0,5,2014-05-11 02:00:00
38188,57.0,9,10.0,1012.0,NW,8.94,0,6,2014-05-11 03:00:00
38189,49.0,9,10.0,1011.0,NE,5.81,0,7,2014-05-11 04:00:00
38190,46.0,9,11.0,1011.0,NE,10.73,0,8,2014-05-11 05:00:00
38191,40.0,10,11.0,1010.0,NE,15.65,0,9,2014-05-11 06:00:00
38192,39.0,10,11.0,1009.0,NE,19.67,0,10,2014-05-11 07:00:00
38193,33.0,10,11.0,1009.0,NE,23.69,0,11,2014-05-11 08:00:00
38194,26.0,10,11.0,1009.0,NE,27.71,0,12,2014-05-11 09:00:00
38195,34.0,10,11.0,1008.0,NE,32.63,0,13,2014-05-11 10:00:00
38196,22.0,10,12.0,1007.0,NW,4.92,0,14,2014-05-11 11:00:00
38197,22.0,10,12.0,1006.0,NW,9.84,0,15,2014-05-11 12:00:00
38198,21.0,10,12.0,1005.0,NW,14.76,0,16,2014-05-11 13:00:00
38199,16.0,10,13.0,1004.0,NW,19.68,0,17,2014-05-11 14:00:00
38200,17.0,10,13.0,1003.0,NW,23.7,0,18,2014-05-11 15:00:00
38201,8.0,10,14.0,1002.0,NW,26.83,0,19,2014-05-11 16:00:00
38202,17.0,9,14.0,1002.0,NW,30.85,0,0,2014-05-11 17:00:00
38203,15.0,9,14.0,1001.0,NW,33.98,0,1,2014-05-11 18:00:00
38204,20.0,9,14.0,1001.0,SE,1.79,0,2,2014-05-11 19:00:00
38205,22.0,10,13.0,1001.0,SE,4.92,0,3,2014-05-11 20:00:00
38206,30.0,10,13.0,1002.0,SE,8.05,0,0,2014-05-11 21:00:00
38207,28.0,10,13.0,1002.0,SE,11.18,0,0,2014-05-11 22:00:00
38208,35.0,10,13.0,1001.0,SE,12.97,0,0,2014-05-11 23:00:00
38209,40.0,10,12.0,1001.0,cv,0.89,0,0,2014-05-12 00:00:00
38210,46.0,10,11.0,1000.0,SE,0.89,0,0,2014-05-12 01:00:00
38211,45.0,10,11.0,1000.0,SE,2.68,0,0,2014-05-12 02:00:00
38212,47.0,10,11.0,1000.0,cv,0.89,0,0,2014-05-12 03:00:00
38213,47.0,9,10.0,1000.0,cv,1.34,0,0,2014-05-12 04:00:00
38214,57.0,8,9.0,1000.0,NW,0.89,0,0,2014-05-12 05:00:00
38215,65.0,10,11.0,1001.0,NW,2.68,0,0,2014-05-12 06:00:00
38216,72.0,12,13.0,1002.0,NW,4.47,0,0,2014-05-12 07:00:00
38217,75.0,12,16.0,1002.0,cv,0.89,0,0,2014-05-12 08:00:00
38218,82.0,11,19.0,1002.0,cv,1.78,0,0,2014-05-12 09:00:00
38219,53.0,10,23.0,1002.0,NW,1.79,0,0,2014-05-12 10:00:00
38220,21.0,5,26.0,1002.0,NW,6.71,0,0,2014-05-12 11:00:00
38221,23.0,3,28.0,1001.0,NW,12.52,0,0,2014-05-12 12:00:00
38222,23.0,6,29.0,1000.0,SE,8.05,0,0,2014-05-12 13:00:00
38223,23.0,5,29.0,1000.0,SE,15.2,0,0,2014-05-12 14:00:00
38224,23.0,6,30.0,999.0,SE,23.25,0,0,2014-05-12 15:00:00
38225,30.0,7,29.0,999.0,SE,31.3,0,0,2014-05-12 16:00:00
38226,29.0,9,29.0,999.0,SE,37.11,0,0,2014-05-12 17:00:00
38227,40.0,9,28.0,998.0,SE,44.26,0,0,2014-05-12 18:00:00
38228,52.0,10,27.0,999.0,SE,50.07,0,0,2014-05-12 19:00:00
38229,64.0,11,26.0,999.0,SE,55.88,0,0,2014-05-12 20:00:00
38230,65.0,12,25.0,1000.0,SE,60.8,0,0,2014-05-12 21:00:00
38231,58.0,11,25.0,1000.0,SE,66.61,0,0,2014-05-12 22:00:00
38232,54.0,9,24.0,1001.0,SE,70.63,0,0,2014-05-12 23:00:00
38233,42.0,7,23.0,1000.0,SE,73.76,0,0,2014-05-13 00:00:00
38234,43.0,9,19.0,1000.0,SE,75.55,0,0,2014-05-13 01:00:00
38235,40.0,10,16.0,1000.0,cv,0.89,0,0,2014-05-13 02:00:00
38236,50.0,9,13.0,1000.0,NW,0.89,0,0,2014-05-13 03:00:00
38237,47.0,10,13.0,1000.0,cv,0.45,0,0,2014-05-13 04:00:00
38238,57.0,11,12.0,1000.0,cv,1.34,0,0,2014-05-13 05:00:00
38239,80.0,12,13.0,1001.0,NW,0.89,0,0,2014-05-13 06:00:00
38240,108.0,14,16.0,1001.0,NW,1.78,0,0,2014-05-13 07:00:00
38241,106.0,12,19.0,1001.0,NE,1.79,0,0,2014-05-13 08:00:00
38242,98.0,12,21.0,1001.0,SE,1.79,0,0,2014-05-13 09:00:00
38243,112.0,12,22.0,1001.0,SE,3.58,0,0,2014-05-13 10:00:00
38244,104.0,12,25.0,1000.0,cv,0.89,0,0,2014-05-13 11:00:00
38245,86.0,12,26.0,1000.0,NE,1.79,0,0,2014-05-13 12:00:00
38246,82.0,10,29.0,999.0,NW,3.13,0,0,2014-05-13 13:00:00
38247,52.0,8,30.0,999.0,NW,8.05,0,0,2014-05-13 14:00:00
38248,42.0,1,30.0,998.0,NW,16.99,0,0,2014-05-13 15:00:00
38249,45.0,-1,31.0,998.0,NW,29.06,0,0,2014-05-13 16:00:00
38250,34.0,0,30.0,997.0,NW,38.0,0,0,2014-05-13 17:00:00
38251,30.0,-2,29.0,997.0,NW,46.94,0,0,2014-05-13 18:00:00
38252,30.0,-2,28.0,998.0,NW,51.86,0,0,2014-05-13 19:00:00
38253,40.0,-3,27.0,1000.0,NW,57.67,0,0,2014-05-13 20:00:00
38254,36.0,-4,24.0,1001.0,NW,64.82,0,0,2014-05-13 21:00:00
38255,29.0,-5,22.0,1003.0,NW,71.97,0,0,2014-05-13 22:00:00
38256,25.0,-7,22.0,1003.0,NW,81.8,0,0,2014-05-13 23:00:00
38257,32.0,-5,20.0,1004.0,NW,91.63,0,0,2014-05-14 00:00:00
38258,38.0,-5,19.0,1004.0,NW,98.78,0,0,2014-05-14 01:00:00
38259,34.0,-4,18.0,1004.0,NW,106.83,0,0,2014-05-14 02:00:00
38260,32.0,-3,18.0,1005.0,NW,114.88,0,0,2014-05-14 03:00:00
38261,34.0,-2,18.0,1005.0,NW,126.95,0,0,2014-05-14 04:00:00
38262,29.0,-1,18.0,1006.0,NW,136.78,0,0,2014-05-14 05:00:00
38263,26.0,-1,18.0,1006.0,NW,144.83,0,0,2014-05-14 06:00:00
38264,23.0,-2,19.0,1007.0,NW,153.77,0,0,2014-05-14 07:00:00
38265,22.0,-2,19.0,1007.0,NW,164.95,0,0,2014-05-14 08:00:00
38266,17.0,-2,20.0,1007.0,NW,176.13,0,0,2014-05-14 09:00:00
38267,11.0,-1,21.0,1007.0,NW,187.31,0,0,2014-05-14 10:00:00
38268,20.0,-1,22.0,1007.0,NW,196.25,0,0,2014-05-14 11:00:00
38269,14.0,0,20.0,1007.0,NW,203.4,0,0,2014-05-14 12:00:00
38270,16.0,-1,22.0,1006.0,NW,210.55,0,0,2014-05-14 13:00:00
38271,14.0,-1,22.0,1006.0,NW,217.7,0,0,2014-05-14 14:00:00
38272,14.0,-1,22.0,1005.0,NW,223.51,0,0,2014-05-14 15:00:00
38273,18.0,-2,22.0,1004.0,cv,4.02,0,0,2014-05-14 16:00:00
38274,12.0,-3,22.0,1003.0,cv,4.91,0,0,2014-05-14 17:00:00
38275,19.0,-2,22.0,1003.0,SE,1.79,0,0,2014-05-14 18:00:00
38276,19.0,2,18.0,1003.0,cv,0.89,0,0,2014-05-14 19:00:00
38277,25.0,5,14.0,1004.0,cv,1.78,0,0,2014-05-14 20:00:00
38278,30.0,-1,19.0,1004.0,SE,4.02,0,0,2014-05-14 21:00:00
38279,25.0,-2,19.0,1004.0,SE,8.04,0,0,2014-05-14 22:00:00
38280,27.0,2,13.0,1003.0,cv,0.89,0,0,2014-05-14 23:00:00
38281,30.0,4,11.0,1003.0,cv,1.78,0,0,2014-05-15 00:00:00
38282,76.0,5,11.0,1002.0,cv,2.67,0,0,2014-05-15 01:00:00
38283,68.0,5,11.0,1001.0,NE,1.79,0,0,2014-05-15 02:00:00
38284,77.0,6,10.0,1001.0,cv,0.89,0,0,2014-05-15 03:00:00
38285,68.0,5,10.0,1001.0,cv,1.78,0,0,2014-05-15 04:00:00
38286,59.0,4,8.0,1001.0,NW,3.13,0,0,2014-05-15 05:00:00
38287,45.0,6,11.0,1002.0,NW,6.26,0,0,2014-05-15 06:00:00
38288,37.0,5,15.0,1002.0,NW,9.39,0,0,2014-05-15 07:00:00
38289,89.0,4,18.0,1002.0,NW,11.18,0,0,2014-05-15 08:00:00
38290,52.0,3,20.0,1002.0,NE,1.79,0,0,2014-05-15 09:00:00
38291,40.0,5,23.0,1001.0,NE,3.58,0,0,2014-05-15 10:00:00
38292,45.0,0,25.0,1001.0,NE,5.37,0,0,2014-05-15 11:00:00
38293,69.0,0,27.0,1000.0,SE,3.13,0,0,2014-05-15 12:00:00
38294,80.0,1,28.0,999.0,SE,7.15,0,0,2014-05-15 13:00:00
38295,96.0,2,29.0,999.0,SE,11.17,0,0,2014-05-15 14:00:00
38296,107.0,0,29.0,998.0,SE,16.98,0,0,2014-05-15 15:00:00
38297,111.0,1,28.0,997.0,SE,22.79,0,0,2014-05-15 16:00:00
38298,121.0,3,28.0,998.0,SE,25.92,0,0,2014-05-15 17:00:00
38299,109.0,5,27.0,997.0,SE,29.05,0,0,2014-05-15 18:00:00
38300,94.0,3,27.0,998.0,SE,33.07,0,0,2014-05-15 19:00:00
38301,95.0,4,26.0,999.0,SE,38.88,0,0,2014-05-15 20:00:00
38302,105.0,6,24.0,999.0,SE,42.01,0,0,2014-05-15 21:00:00
38303,94.0,7,22.0,1000.0,SE,45.14,0,0,2014-05-15 22:00:00
38304,121.0,6,21.0,1001.0,NE,4.02,0,0,2014-05-15 23:00:00
38305,203.0,4,21.0,1001.0,SE,1.79,0,0,2014-05-16 00:00:00
38306,84.0,5,19.0,1001.0,cv,0.89,0,0,2014-05-16 01:00:00
38307,96.0,6,18.0,1002.0,NW,4.02,0,0,2014-05-16 02:00:00
38308,83.0,7,16.0,1002.0,SE,0.89,0,0,2014-05-16 03:00:00
38309,85.0,8,14.0,1003.0,cv,0.89,0,0,2014-05-16 04:00:00
38310,93.0,7,14.0,1004.0,NE,1.79,0,0,2014-05-16 05:00:00
38311,89.0,9,16.0,1005.0,NW,3.13,0,0,2014-05-16 06:00:00
38312,75.0,5,22.0,1006.0,NW,6.26,0,0,2014-05-16 07:00:00
38313,57.0,3,23.0,1007.0,NE,4.02,0,0,2014-05-16 08:00:00
38314,271.0,2,25.0,1008.0,NE,11.17,0,0,2014-05-16 09:00:00
38315,50.0,4,26.0,1008.0,NE,15.19,0,0,2014-05-16 10:00:00
38316,74.0,4,27.0,1008.0,NE,19.21,0,0,2014-05-16 11:00:00
38317,56.0,3,27.0,1008.0,SE,4.02,0,0,2014-05-16 12:00:00
38318,48.0,1,30.0,1008.0,NW,4.02,0,0,2014-05-16 13:00:00
38319,60.0,2,29.0,1007.0,NE,3.13,0,0,2014-05-16 14:00:00
38320,49.0,1,29.0,1007.0,NE,4.92,0,0,2014-05-16 15:00:00
38321,45.0,2,29.0,1006.0,SE,3.13,0,0,2014-05-16 16:00:00
38322,42.0,3,29.0,1007.0,NE,1.79,0,0,2014-05-16 17:00:00
38323,38.0,1,28.0,1007.0,SE,3.13,0,0,2014-05-16 18:00:00
38324,43.0,5,26.0,1008.0,SE,7.15,0,0,2014-05-16 19:00:00
38325,47.0,6,25.0,1009.0,SE,12.07,0,0,2014-05-16 20:00:00
38326,63.0,5,23.0,1011.0,SE,19.22,0,0,2014-05-16 21:00:00
38327,71.0,4,22.0,1012.0,SE,24.14,0,0,2014-05-16 22:00:00
38328,105.0,6,20.0,1013.0,SE,25.93,0,0,2014-05-16 23:00:00
38329,74.0,6,18.0,1013.0,cv,0.89,0,0,2014-05-17 00:00:00
38330,71.0,6,18.0,1013.0,cv,1.78,0,0,2014-05-17 01:00:00
38331,80.0,5,18.0,1013.0,SE,1.79,0,0,2014-05-17 02:00:00
38332,79.0,6,16.0,1013.0,cv,0.45,0,0,2014-05-17 03:00:00
38333,76.0,7,15.0,1013.0,NE,0.89,0,0,2014-05-17 04:00:00
38334,69.0,8,15.0,1013.0,NE,1.78,0,0,2014-05-17 05:00:00
38335,68.0,8,15.0,1014.0,NE,2.67,0,0,2014-05-17 06:00:00
38336,94.0,9,18.0,1014.0,NW,1.79,0,0,2014-05-17 07:00:00
38337,96.0,7,21.0,1015.0,NW,4.92,0,0,2014-05-17 08:00:00
38338,98.0,5,22.0,1015.0,cv,0.89,0,0,2014-05-17 09:00:00
38339,98.0,6,23.0,1015.0,SE,1.79,0,0,2014-05-17 10:00:00
38340,109.0,7,25.0,1014.0,cv,1.79,0,0,2014-05-17 11:00:00
38341,95.0,5,26.0,1013.0,SE,4.02,0,0,2014-05-17 12:00:00
38342,87.0,5,28.0,1012.0,SE,9.83,0,0,2014-05-17 13:00:00
38343,90.0,5,28.0,1011.0,SE,15.64,0,0,2014-05-17 14:00:00
38344,69.0,5,28.0,1010.0,SE,21.45,0,0,2014-05-17 15:00:00
38345,54.0,5,28.0,1009.0,SE,28.6,0,0,2014-05-17 16:00:00
38346,52.0,5,28.0,1009.0,SE,35.75,0,0,2014-05-17 17:00:00
38347,48.0,5,27.0,1009.0,SE,39.77,0,0,2014-05-17 18:00:00
38348,40.0,5,25.0,1010.0,SE,43.79,0,0,2014-05-17 19:00:00
38349,41.0,5,24.0,1012.0,SE,45.58,0,0,2014-05-17 20:00:00
38350,21.0,7,22.0,1012.0,SE,47.37,0,1,2014-05-17 21:00:00
38351,28.0,7,21.0,1012.0,SE,49.16,0,0,2014-05-17 22:00:00
38352,28.0,6,21.0,1011.0,SE,52.29,0,0,2014-05-17 23:00:00
38353,34.0,6,20.0,1011.0,SE,54.08,0,0,2014-05-18 00:00:00
38354,58.0,7,18.0,1011.0,SE,55.87,0,0,2014-05-18 01:00:00
38355,64.0,7,17.0,1011.0,SE,57.66,0,0,2014-05-18 02:00:00
38356,68.0,7,15.0,1010.0,cv,0.89,0,0,2014-05-18 03:00:00
38357,70.0,8,14.0,1010.0,SE,0.89,0,0,2014-05-18 04:00:00
38358,68.0,8,13.0,1010.0,NE,0.89,0,0,2014-05-18 05:00:00
38359,77.0,8,16.0,1011.0,cv,0.89,0,0,2014-05-18 06:00:00
38360,84.0,8,18.0,1011.0,NE,0.89,0,0,2014-05-18 07:00:00
38361,89.0,9,21.0,1011.0,cv,0.89,0,0,2014-05-18 08:00:00
38362,103.0,8,22.0,1011.0,SE,1.79,0,0,2014-05-18 09:00:00
38363,99.0,8,25.0,1010.0,cv,0.89,0,0,2014-05-18 10:00:00
38364,100.0,9,26.0,1010.0,cv,1.78,0,0,2014-05-18 11:00:00
38365,132.0,9,27.0,1009.0,cv,2.67,0,0,2014-05-18 12:00:00
38366,198.0,10,29.0,1008.0,SE,4.02,0,0,2014-05-18 13:00:00
38367,119.0,10,30.0,1007.0,SE,8.94,0,0,2014-05-18 14:00:00
38368,137.0,10,30.0,1006.0,SE,14.75,0,0,2014-05-18 15:00:00
38369,77.0,10,30.0,1005.0,SE,20.56,0,0,2014-05-18 16:00:00
38370,93.0,11,30.0,1004.0,SE,27.71,0,0,2014-05-18 17:00:00
38371,124.0,12,29.0,1005.0,SE,32.63,0,0,2014-05-18 18:00:00
38372,146.0,14,28.0,1005.0,SE,37.55,0,0,2014-05-18 19:00:00
38373,143.0,13,28.0,1006.0,SE,41.57,0,0,2014-05-18 20:00:00
